Date,Open,High,Low,Close,Volume,ATR,FastSMA,SlowSMA,Bias,GeoLevel,PhiLevel,PriceConfluence,TimeConfluence
2023-06-08T00:00:00.000Z,426.62,429.6,425.82,429.13,61952842,4.35,423.32,413.76,BULLISH,265.2,694.33,0,1
2023-06-09T00:00:00.000Z,429.96,431.99,428.87,429.9,85647268,4.33,424.85,414.33,BULLISH,265.68,695.58,0,0
2023-06-12T00:00:00.000Z,430.92,433.88,430.17,433.8,76256703,4.4,426.23,414.93,BULLISH,268.09,701.89,0,0
2023-06-13T00:00:00.000Z,435.32,437.33,434.63,436.66,95899704,4.29,427.88,415.48,BULLISH,269.86,706.52,0,1
2023-06-14T00:00:00.000Z,437.01,439.0612,433.59,437.18,100612080,4.38,429.81,416.0,BULLISH,270.18,707.36,0,0
2023-06-15T00:00:00.000Z,436.33,443.9,436.23,442.6,110303091,4.56,431.89,416.68,BULLISH,273.53,716.13,0,1
2023-06-16T00:00:00.000Z,443.02,443.6078,438.97,439.46,114165849,4.46,433.04,417.32,BULLISH,271.59,711.05,0,0
2023-06-20T00:00:00.000Z,437.45,438.37,435.03,437.18,76160359,4.5,434.05,417.88,BULLISH,270.18,707.36,0,1
2023-06-21T00:00:00.000Z,436.16,436.99,434.33,434.94,76982251,4.42,434.74,418.38,BULLISH,268.79,703.73,0,0
2023-06-22T00:00:00.000Z,433.95,436.62,433.6,436.51,70637175,4.2,435.74,418.92,BULLISH,269.76,706.27,0,1
2023-06-23T00:00:00.000Z,432.93,435.06,432.47,433.21,92074537,3.99,436.14,419.42,BULLISH,267.72,700.93,0,0
2023-06-26T00:00:00.000Z,432.62,434.61,431.19,431.44,72823560,4.0,436.3,419.78,BULLISH,266.63,698.07,0,0
2023-06-27T00:00:00.000Z,432.35,436.81,431.88,436.17,72813699,4.2,436.54,420.26,BULLISH,269.55,705.72,0,1
2023-06-28T00:00:00.000Z,435.05,437.44,434.41,436.39,75635976,4.17,436.51,420.7,BULLISH,269.69,706.08,0,0
2023-06-29T00:00:00.000Z,435.96,438.28,435.54,438.11,67882304,4.09,436.6,421.18,BULLISH,270.75,708.86,0,1
2023-06-30T00:00:00.000Z,441.44,444.3,441.11,443.28,104964019,4.31,436.67,421.76,BULLISH,273.95,717.23,0,0
2023-07-03T00:00:00.000Z,442.92,444.08,442.63,443.79,32793378,4.13,437.1,422.4,BULLISH,274.26,718.05,0,0
2023-07-05T00:00:00.000Z,441.91,443.889,441.9,443.13,58418432,4.02,437.7,423.02,BULLISH,273.85,716.98,0,0
2023-07-06T00:00:00.000Z,439.42,440.1,437.06,439.66,80658302,4.06,438.17,423.56,BULLISH,271.71,711.37,0,1
2023-07-07T00:00:00.000Z,438.63,442.64,438.3,438.55,86134178,3.83,438.37,424.21,BULLISH,271.02,709.57,0,0
2023-07-10T00:00:00.000Z,438.18,439.84,437.585,439.66,62443501,3.66,439.02,424.92,BULLISH,271.71,711.37,0,0
2023-07-11T00:00:00.000Z,440.45,442.97,439.44,442.46,64463752,3.59,440.12,425.52,BULLISH,273.44,715.9,0,1
2023-07-12T00:00:00.000Z,446.39,447.4799,444.91,446.02,91924527,3.75,441.1,426.12,BULLISH,275.64,721.66,0,0
2023-07-13T00:00:00.000Z,447.9,450.38,447.45,449.56,72425241,3.84,442.42,426.8,BULLISH,277.83,727.39,0,1
2023-07-14T00:00:00.000Z,450.475,451.36,448.49,449.28,69815823,3.76,443.54,427.57,BULLISH,277.66,726.94,0,0
2023-07-17T00:00:00.000Z,449.13,451.93,449.08,450.84,52680221,3.72,444.29,428.43,BULLISH,278.62,729.46,0,0
2023-07-18T00:00:00.000Z,450.5,454.86,450.0484,454.19,80744448,3.68,445.33,429.41,BULLISH,280.69,734.88,0,1
2023-07-19T00:00:00.000Z,455.01,456.43,454.1119,455.2,65891688,3.63,446.54,430.26,BULLISH,281.31,736.51,0,0
2023-07-20T00:00:00.000Z,454.17,455.1,451.44,452.18,70591642,3.7,447.79,431.05,BULLISH,279.45,731.63,0,1
2023-07-21T00:00:00.000Z,453.96,454.165,452.17,452.18,71275618,3.4,449.16,431.87,BULLISH,279.45,731.63,0,0
2023-07-24T00:00:00.000Z,453.37,455.04,452.298,454.2,54023382,3.5,450.61,432.7,BULLISH,280.7,734.9,0,0
2023-07-25T00:00:00.000Z,453.92,456.735,453.87,455.44,55191240,3.56,451.91,433.57,BULLISH,281.46,736.9,0,1
2023-07-26T00:00:00.000Z,454.47,456.99,453.38,455.51,71052885,3.39,452.86,434.44,BULLISH,281.51,737.02,0,0
2023-07-27T00:00:00.000Z,459.02,459.44,451.55,452.49,92194375,3.64,453.15,435.23,BULLISH,279.64,732.13,0,1
2023-07-28T00:00:00.000Z,455.88,457.78,452.4918,456.92,80011790,3.86,453.92,436.17,BULLISH,282.38,739.3,0,0
2023-07-31T00:00:00.000Z,457.41,458.16,456.045,457.79,62040449,3.76,454.61,437.02,BULLISH,282.91,740.7,0,0
2023-08-01T00:00:00.000Z,456.27,457.25,455.49,456.48,55502199,3.56,454.84,437.76,BULLISH,282.1,738.58,0,1
2023-08-02T00:00:00.000Z,453.25,453.52,449.3499,450.13,93933369,3.76,454.33,438.39,BULLISH,278.18,728.31,0,0
2023-08-03T00:00:00.000Z,448.04,450.79,447.37,448.84,64419692,3.8,454.0,439.0,BULLISH,277.38,726.22,0,1
2023-08-04T00:00:00.000Z,450.72,452.895,446.27,446.81,100128902,4.07,453.46,439.65,BULLISH,276.13,722.94,0,0
2023-08-07T00:00:00.000Z,448.71,450.865,447.99,450.71,58357464,4.02,453.11,440.44,BULLISH,278.54,729.25,0,0
2023-08-08T00:00:00.000Z,448.08,450.6952,445.2705,448.75,71361324,4.24,452.44,441.12,BULLISH,277.33,726.08,0,1
2023-08-09T00:00:00.000Z,449.03,449.1999,444.96,445.75,78789575,4.27,451.47,441.64,BULLISH,275.47,721.22,0,0
2023-08-10T00:00:00.000Z,448.19,451.7,444.7,445.91,93005495,4.63,450.81,442.15,BULLISH,275.57,721.48,0,1
2023-08-11T00:00:00.000Z,443.97,446.7007,443.345,445.65,68690902,4.67,449.68,442.71,BULLISH,275.41,721.06,0,0
2023-08-14T00:00:00.000Z,444.7,448.11,444.38,448.11,47867441,4.73,448.71,443.24,BULLISH,276.93,725.04,0,0
2023-08-15T00:00:00.000Z,446.27,446.64,442.3,442.89,75707534,4.89,447.36,443.53,BULLISH,273.71,716.6,2,2
2023-08-16T00:00:00.000Z,442.46,444.18,439.53,439.64,80107206,4.65,446.31,443.79,BULLISH,271.7,711.34,2,0
2023-08-17T00:00:00.000Z,441.16,441.43,435.75,436.29,95711315,4.68,445.05,443.95,BULLISH,269.63,705.92,2,2
2023-08-18T00:00:00.000Z,433.37,437.57,433.01,436.5,98851960,4.86,444.02,444.15,BEARISH,269.76,706.26,2,0
2023-08-21T00:00:00.000Z,437.55,440.11,435.32,439.34,68718957,5.03,442.88,444.35,BEARISH,271.51,710.85,2,0
2023-08-22T00:00:00.000Z,441.18,441.18,437.57,438.15,65062861,4.78,441.82,444.52,BEARISH,270.78,708.93,2,2
2023-08-23T00:00:00.000Z,439.25,443.67,439.1,443.03,68441021,4.93,441.55,444.7,BEARISH,273.79,716.82,2,0
2023-08-24T00:00:00.000Z,444.69,445.22,436.855,436.89,88517272,5.06,440.65,444.71,BEARISH,270.0,706.89,2,2
2023-08-25T00:00:00.000Z,438.68,441.3,435.0,439.97,102325103,5.22,440.08,444.76,BEARISH,271.9,711.87,2,0
