date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2025-04-01T00:00:00.000Z,560.97,PUT,0.6,PUT,0.65,4,DOWN,PUT,0.5895489961866647,43.7,PUT,0.65,-2.52,0,4,0,ULTRA_4,PUT,4,560.97,580.2,533.82,515.72,488.57,0.62
2025-04-21T00:00:00.000Z,513.88,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.6737234928929454,40.2,PUT,0.55,-3.76,0,4,0,ULTRA_4,PUT,4,513.88,563.88,443.29,396.23,325.64,0.62
2025-05-29T00:00:00.000Z,590.05,CALL,0.6,CALL,0.65,4,UP,CALL,0.6449314715333279,69.8,CALL,0.65,1.23,4,0,0,ULTRA_4,CALL,4,590.05,573.9,612.85,628.05,650.85,0.64
2025-06-03T00:00:00.000Z,596.09,CALL,0.6,CALL,0.65,2,UP,CALL,0.6359618921386098,69.8,CALL,0.65,0.84,4,0,0,ULTRA_4,CALL,4,596.09,581.28,617.0,630.94,651.85,0.63
2025-06-10T00:00:00.000Z,603.08,CALL,0.6,CALL,0.65,2,UP,CALL,0.6016876893175276,65.3,CALL,0.65,1.17,4,0,0,ULTRA_4,CALL,4,603.08,588.55,623.6,637.28,657.8,0.63
2025-06-12T00:00:00.000Z,603.75,CALL,0.6,CALL,0.65,4,UP,CALL,0.5915482596905046,62.4,CALL,0.65,1.8,4,0,0,ULTRA_4,CALL,4,603.75,590.17,622.92,635.7,654.87,0.62
2025-06-25T00:00:00.000Z,607.12,CALL,0.6,CALL,0.65,2,UP,CALL,0.5906114026498541,62.6,CALL,0.65,1.6,4,0,0,ULTRA_4,CALL,4,607.12,594.18,625.39,637.57,655.84,0.62
2025-06-27T00:00:00.000Z,614.91,CALL,0.6,CALL,0.65,4,UP,CALL,0.6125566163308915,68.9,CALL,0.65,3.47,4,0,0,ULTRA_4,CALL,4,614.91,602.71,632.13,643.61,660.83,0.63
2025-07-02T00:00:00.000Z,620.45,CALL,0.6,CALL,0.65,2,UP,CALL,0.6107172903000235,68.9,CALL,0.65,2.2,4,0,0,ULTRA_4,CALL,4,620.45,608.49,637.34,648.6,665.49,0.63
2025-07-07T00:00:00.000Z,620.68,CALL,0.6,CALL,0.65,4,UP,CALL,0.6190132330441058,69.6,CALL,0.65,0.94,4,0,0,ULTRA_4,CALL,4,620.68,608.59,637.75,649.13,666.2,0.63
2025-07-10T00:00:00.000Z,625.82,CALL,0.6,CALL,0.65,2,UP,CALL,0.6061570867693404,67.0,CALL,0.65,0.87,4,0,0,ULTRA_4,CALL,4,625.82,614.83,641.33,651.67,667.18,0.63
2025-07-14T00:00:00.000Z,624.81,CALL,0.6,CALL,0.65,4,UP,CALL,0.6020628771574128,66.0,CALL,0.65,0.67,4,0,0,ULTRA_4,CALL,4,624.81,614.97,638.7,647.96,661.85,0.63
2025-08-11T00:00:00.000Z,635.92,CALL,0.6,CALL,0.65,4,UP,CALL,0.5770625836608589,59.8,CALL,0.55,0.75,4,0,0,ULTRA_4,CALL,4,635.92,623.23,653.83,665.77,683.68,0.59
2025-08-14T00:00:00.000Z,644.95,CALL,0.6,CALL,0.65,2,UP,CALL,0.5905213447618746,64.6,CALL,0.65,2.01,4,0,0,ULTRA_4,CALL,4,644.95,631.8,663.52,675.9,694.47,0.62
