date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2024-05-28T00:00:00.000Z,529.81,CALL,0.6,CALL,0.65,2,UP,CALL,0.6076887138695938,69.0,HOLD,0.0,-0.05,3,0,1,SUPER_3,CALL,3,529.81,521.77,540.94,548.36,559.49,0.62
2024-06-04T00:00:00.000Z,528.39,CALL,0.6,CALL,0.65,2,UP,CALL,0.5843156438865371,65.3,HOLD,0.0,-0.27,3,0,1,SUPER_3,CALL,3,528.39,518.19,542.52,551.94,566.07,0.61
2024-06-05T00:00:00.000Z,534.67,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6004882363771553,69.7,CALL,0.65,1.63,3,0,1,SUPER_3,CALL,3,534.67,525.33,548.68,558.02,572.03,0.62
2024-06-07T00:00:00.000Z,534.01,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5898487059168958,66.4,CALL,0.65,1.26,3,0,1,SUPER_3,CALL,3,534.01,524.39,548.44,558.06,572.49,0.61
2024-06-10T00:00:00.000Z,535.66,CALL,0.6,HOLD,0.0,1,UP,CALL,0.592551389912126,67.2,CALL,0.65,1.49,3,0,1,SUPER_3,CALL,3,535.66,525.9,550.3,560.06,574.7,0.61
2024-06-12T00:00:00.000Z,541.36,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6013995544325252,69.4,CALL,0.65,1.25,3,0,1,SUPER_3,CALL,3,541.36,530.76,557.26,567.86,583.76,0.62
2024-06-14T00:00:00.000Z,542.78,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5898440075793541,67.3,CALL,0.65,1.64,3,0,1,SUPER_3,CALL,3,542.78,533.02,557.42,567.18,581.82,0.61
2024-06-17T00:00:00.000Z,547.1,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5996262731615307,69.9,CALL,0.65,2.14,3,0,1,SUPER_3,CALL,3,547.1,536.84,562.49,572.75,588.14,0.62
2024-06-18T00:00:00.000Z,548.49,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,70.4,CALL,0.65,2.15,3,1,0,SUPER_3,CALL,3,548.49,537.76,563.34,573.24,588.09,0.63
2024-06-20T00:00:00.000Z,547.0,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5939554156976523,67.3,CALL,0.65,1.04,3,0,1,SUPER_3,CALL,3,547.0,537.08,561.88,571.8,586.68,0.61
2024-06-26T00:00:00.000Z,545.51,CALL,0.6,CALL,0.65,2,UP,CALL,0.5942021723318729,68.4,PUT,0.55,-0.54,3,1,0,SUPER_3,CALL,3,545.51,536.63,557.81,566.01,578.31,0.61
2024-07-03T00:00:00.000Z,551.46,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,78.9,CALL,0.65,1.09,3,1,0,SUPER_3,CALL,3,551.46,542.75,563.52,571.56,583.62,0.63
2024-07-08T00:00:00.000Z,555.28,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,77.4,CALL,0.65,2.03,3,1,0,SUPER_3,CALL,3,555.28,546.68,567.19,575.13,587.04,0.63
2024-07-11T00:00:00.000Z,556.48,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,71.9,CALL,0.65,0.91,3,1,0,SUPER_3,CALL,3,556.48,547.79,568.51,576.53,588.56,0.63
2024-07-15T00:00:00.000Z,561.53,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,71.5,CALL,0.65,1.13,3,1,0,SUPER_3,CALL,3,561.53,552.21,574.43,583.03,595.93,0.63
2024-07-22T00:00:00.000Z,554.65,CALL,0.6,CALL,0.65,4,UP,CALL,0.5782850462548338,58.8,PUT,0.55,-1.23,3,1,0,SUPER_3,CALL,3,554.65,543.1,570.64,581.3,597.29,0.61
2024-08-01T00:00:00.000Z,543.01,CALL,0.6,CALL,0.65,2,UP,PUT,0.5717651479647589,45.4,CALL,0.55,0.85,3,1,0,SUPER_3,CALL,3,543.01,525.29,567.55,583.91,608.45,0.6
2024-08-05T00:00:00.000Z,517.38,PUT,0.75,CALL,0.65,4,UP,PUT,0.6537589234233363,32.5,PUT,0.65,-5.03,1,3,0,SUPER_3,PUT,3,517.38,537.76,486.81,466.43,435.86,0.68
2024-08-06T00:00:00.000Z,522.15,PUT,0.6,CALL,0.65,5,UP,PUT,0.6413883532009306,35.2,PUT,0.65,-3.66,1,3,0,SUPER_3,PUT,3,522.15,543.11,490.71,469.75,438.31,0.63
2024-08-07T00:00:00.000Z,518.66,PUT,0.6,CALL,0.65,1,UP,PUT,0.6662571426034549,30.9,PUT,0.65,-5.84,1,3,0,SUPER_3,PUT,3,518.66,540.26,486.26,464.66,432.26,0.64
2024-08-08T00:00:00.000Z,530.65,PUT,0.6,CALL,0.65,2,UP,PUT,0.6186474481238042,39.5,PUT,0.65,-2.28,1,3,0,SUPER_3,PUT,3,530.65,553.17,496.87,474.35,440.57,0.62
2024-08-12T00:00:00.000Z,533.27,PUT,0.6,PUT,0.65,4,DOWN,PUT,0.6248312416245863,38.3,CALL,0.55,3.07,1,3,0,SUPER_3,PUT,3,533.27,557.82,499.28,476.62,442.63,0.62
2024-08-13T00:00:00.000Z,542.04,PUT,0.6,PUT,0.65,5,DOWN,PUT,0.6090580267525674,41.2,CALL,0.55,3.81,1,3,0,SUPER_3,PUT,3,542.04,565.9,509.01,486.99,453.96,0.62
2024-08-14T00:00:00.000Z,543.75,PUT,0.6,PUT,0.65,1,DOWN,PUT,0.5832941435798762,44.8,CALL,0.55,4.84,1,3,0,SUPER_3,PUT,3,543.75,566.82,511.8,490.5,458.55,0.61
2024-08-21T00:00:00.000Z,560.62,CALL,0.75,PUT,0.65,1,DOWN,CALL,0.6052069341699906,59.3,CALL,0.55,3.1,3,1,0,SUPER_3,CALL,3,560.62,542.02,588.52,607.12,635.02,0.64
2024-08-22T00:00:00.000Z,556.22,CALL,0.6,PUT,0.65,2,DOWN,CALL,0.6012497852129612,58.5,CALL,0.55,0.57,3,1,0,SUPER_3,CALL,3,556.22,538.52,582.77,600.47,627.02,0.58
2024-08-23T00:00:00.000Z,562.13,CALL,0.6,PUT,0.65,3,DOWN,CALL,0.6003882583471841,58.4,CALL,0.65,1.41,3,1,0,SUPER_3,CALL,3,562.13,546.67,585.32,600.78,623.97,0.62
2024-08-27T00:00:00.000Z,561.56,CALL,0.6,PUT,0.65,5,DOWN,CALL,0.6055902045799351,59.4,CALL,0.55,0.51,3,1,0,SUPER_3,CALL,3,561.56,548.58,581.03,594.01,613.48,0.59
2024-08-29T00:00:00.000Z,558.35,CALL,0.6,PUT,0.65,2,DOWN,CALL,0.5938761813802517,58.4,CALL,0.65,0.38,3,1,0,SUPER_3,CALL,3,558.35,546.15,576.65,588.85,607.15,0.61
2024-08-30T00:00:00.000Z,563.68,CALL,0.6,PUT,0.65,3,DOWN,CALL,0.6361228194072077,67.5,CALL,0.65,0.28,3,1,0,SUPER_3,CALL,3,563.68,551.16,582.46,594.98,613.76,0.63
2024-09-06T00:00:00.000Z,540.36,CALL,0.6,CALL,0.65,2,UP,CALL,0.5784967762588685,56.9,PUT,0.55,-3.22,3,1,0,SUPER_3,CALL,3,540.36,525.13,561.45,575.51,596.6,0.61
2024-09-10T00:00:00.000Z,548.79,CALL,0.6,CALL,0.65,4,UP,CALL,0.5944221543332081,60.0,PUT,0.55,-0.6,3,1,0,SUPER_3,CALL,3,548.79,532.95,570.72,585.34,607.27,0.61
2024-09-11T00:00:00.000Z,554.42,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5851419998767756,58.2,CALL,0.55,0.63,3,0,1,SUPER_3,CALL,3,554.42,538.66,578.06,593.82,617.46,0.58
2024-09-12T00:00:00.000Z,559.09,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5930447023697215,59.7,CALL,0.65,1.72,3,0,1,SUPER_3,CALL,3,559.09,543.55,582.4,597.94,621.25,0.61
2024-09-16T00:00:00.000Z,562.84,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5740207334266719,55.9,CALL,0.55,3.01,3,0,1,SUPER_3,CALL,3,562.84,547.94,585.19,600.09,622.44,0.57
2024-09-17T00:00:00.000Z,563.07,CALL,0.6,CALL,0.65,4,UP,HOLD,0.0,52.7,CALL,0.65,2.6,3,0,1,SUPER_3,CALL,3,563.07,546.63,585.84,601.02,623.79,0.63
2024-09-19T00:00:00.000Z,570.98,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5787238134651236,56.8,CALL,0.65,2.13,3,0,1,SUPER_3,CALL,3,570.98,554.9,595.1,611.18,635.3,0.61
2024-09-23T00:00:00.000Z,569.67,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5711350257583457,55.4,CALL,0.65,1.21,3,0,1,SUPER_3,CALL,3,569.67,555.49,590.94,605.12,626.39,0.61
2024-09-25T00:00:00.000Z,570.04,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5736348307447319,56.0,CALL,0.65,1.54,3,0,1,SUPER_3,CALL,3,570.04,556.56,590.26,603.74,623.96,0.61
2024-09-26T00:00:00.000Z,572.3,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5882896670128903,59.9,CALL,0.65,0.23,3,0,1,SUPER_3,CALL,3,572.3,559.86,590.96,603.4,622.06,0.61
2024-09-30T00:00:00.000Z,573.76,CALL,0.6,HOLD,0.0,3,UP,CALL,0.57767173683211,57.4,CALL,0.65,0.72,3,0,1,SUPER_3,CALL,3,573.76,561.76,591.76,603.76,621.76,0.61
2024-10-01T00:00:00.000Z,568.62,CALL,0.6,CALL,0.65,4,UP,CALL,0.595102640459757,63.3,HOLD,0.0,-0.47,3,0,1,SUPER_3,CALL,3,568.62,556.75,585.06,596.02,612.46,0.62
2024-10-04T00:00:00.000Z,572.98,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,78.5,CALL,0.65,0.26,3,1,0,SUPER_3,CALL,3,572.98,561.0,589.57,600.63,617.22,0.63
2024-10-08T00:00:00.000Z,573.17,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,70.6,CALL,0.65,0.8,3,1,0,SUPER_3,CALL,3,573.17,561.4,589.46,600.32,616.61,0.63
2024-10-09T00:00:00.000Z,577.14,CALL,0.6,HOLD,0.0,5,UP,CALL,0.610887054288034,69.7,CALL,0.65,1.46,3,0,1,SUPER_3,CALL,3,577.14,567.18,592.08,602.04,616.98,0.62
2024-10-10T00:00:00.000Z,576.13,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5956272157094273,65.8,CALL,0.65,1.46,3,0,1,SUPER_3,CALL,3,576.13,566.55,590.5,600.08,614.45,0.62
2024-10-14T00:00:00.000Z,584.32,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6068276453445618,68.2,CALL,0.65,2.91,3,0,1,SUPER_3,CALL,3,584.32,574.16,599.56,609.72,624.96,0.62
2024-10-16T00:00:00.000Z,582.3,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6055286492412963,66.4,CALL,0.65,0.89,3,0,1,SUPER_3,CALL,3,582.3,571.8,598.05,608.55,624.3,0.62
2024-10-17T00:00:00.000Z,582.35,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5800607263496225,60.5,CALL,0.65,1.08,3,0,1,SUPER_3,CALL,3,582.35,571.81,598.16,608.7,624.51,0.61
2024-10-25T00:00:00.000Z,579.04,CALL,0.6,CALL,0.65,2,UP,CALL,0.5702588000644873,57.1,PUT,0.55,-0.95,3,1,0,SUPER_3,CALL,3,579.04,568.4,593.77,603.59,618.32,0.61
2024-10-29T00:00:00.000Z,581.77,CALL,0.6,CALL,0.65,4,UP,CALL,0.5847502060523782,63.3,HOLD,0.0,-0.27,3,0,1,SUPER_3,CALL,3,581.77,571.61,595.84,605.22,619.29,0.61
2024-11-06T00:00:00.000Z,591.04,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5868065559657197,60.5,CALL,0.65,1.9,3,0,1,SUPER_3,CALL,3,591.04,578.52,609.82,622.34,641.12,0.61
2024-11-07T00:00:00.000Z,595.61,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6010297687442663,63.9,CALL,0.65,4.74,3,0,1,SUPER_3,CALL,3,595.61,582.73,614.93,627.81,647.13,0.62
2024-11-11T00:00:00.000Z,598.76,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5877067690495192,61.1,CALL,0.65,5.08,3,0,1,SUPER_3,CALL,3,598.76,586.04,617.84,630.56,649.64,0.61
2024-11-13T00:00:00.000Z,597.19,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5889107628974242,62.3,CALL,0.65,1.04,3,0,1,SUPER_3,CALL,3,597.19,584.93,615.58,627.84,646.23,0.61
2024-11-19T00:00:00.000Z,590.3,CALL,0.6,CALL,0.65,4,UP,CALL,0.5690433864883246,55.0,PUT,0.55,-1.11,3,1,0,SUPER_3,CALL,3,590.3,575.89,610.25,623.55,643.5,0.61
2024-11-25T00:00:00.000Z,597.53,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5936841852335035,61.8,CALL,0.55,1.59,3,0,1,SUPER_3,CALL,3,597.53,585.31,615.86,628.08,646.41,0.58
2024-11-27T00:00:00.000Z,598.83,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5990816670315515,62.9,CALL,0.65,1.41,3,0,1,SUPER_3,CALL,3,598.83,588.53,614.28,624.58,640.03,0.62
2024-12-02T00:00:00.000Z,603.63,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,75.2,CALL,0.65,1.36,3,1,0,SUPER_3,CALL,3,603.63,592.6,618.9,629.08,644.35,0.63
2024-12-04T00:00:00.000Z,607.66,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,75.5,CALL,0.65,1.17,3,1,0,SUPER_3,CALL,3,607.66,597.15,622.21,631.91,646.46,0.63
2024-12-05T00:00:00.000Z,606.66,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5894986884630297,66.4,CALL,0.65,1.31,3,0,1,SUPER_3,CALL,3,606.66,597.4,620.55,629.81,643.7,0.61
2024-12-06T00:00:00.000Z,607.81,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5807439265195734,63.7,CALL,0.65,0.87,3,0,1,SUPER_3,CALL,3,607.81,599.55,620.2,628.46,640.85,0.61
2024-12-09T00:00:00.000Z,604.68,CALL,0.6,CALL,0.65,2,UP,CALL,0.5665219328174147,57.3,HOLD,0.0,0.17,3,0,1,SUPER_3,CALL,3,604.68,595.8,616.98,625.18,637.48,0.61
2024-12-11T00:00:00.000Z,607.46,CALL,0.6,CALL,0.65,4,UP,CALL,0.5766845130931686,60.8,HOLD,0.0,-0.03,3,0,1,SUPER_3,CALL,3,607.46,599.16,618.95,626.61,638.1,0.61
2024-12-16T00:00:00.000Z,606.79,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,74.6,CALL,0.65,0.35,3,1,0,SUPER_3,CALL,3,606.79,599.31,617.14,624.04,634.39,0.63
2024-12-17T00:00:00.000Z,604.29,CALL,0.6,HOLD,0.0,3,UP,CALL,0.590866137182797,68.9,CALL,0.65,0.25,3,0,1,SUPER_3,CALL,3,604.29,597.39,614.64,621.54,631.89,0.61
2024-12-26T00:00:00.000Z,601.34,CALL,0.6,CALL,0.65,4,UP,HOLD,0.0,50.9,CALL,0.55,2.57,3,0,1,SUPER_3,CALL,3,601.34,587.17,620.96,634.04,653.66,0.6
2025-01-02T00:00:00.000Z,584.64,PUT,0.75,CALL,0.65,3,UP,PUT,0.5974410816176501,37.2,PUT,0.65,-2.77,1,3,0,SUPER_3,PUT,3,584.64,600.94,560.19,543.89,519.44,0.67
2025-01-03T00:00:00.000Z,591.95,PUT,0.6,CALL,0.65,4,UP,PUT,0.5880002520546967,40.2,PUT,0.55,-1.56,1,3,0,SUPER_3,PUT,3,591.95,608.95,566.45,549.45,523.95,0.58
2025-01-10T00:00:00.000Z,580.49,PUT,0.6,CALL,0.65,3,UP,PUT,0.6050119443614399,37.9,PUT,0.65,-0.71,1,3,0,SUPER_3,PUT,3,580.49,597.87,554.42,537.04,510.97,0.62
2025-01-14T00:00:00.000Z,582.19,PUT,0.6,HOLD,0.0,5,DOWN,PUT,0.6044892858199356,37.2,PUT,0.65,-2.21,0,3,1,SUPER_3,PUT,3,582.19,598.29,558.04,541.94,517.79,0.62
2025-01-15T00:00:00.000Z,592.78,PUT,0.6,PUT,0.65,1,DOWN,PUT,0.5769065283186712,44.4,CALL,0.55,0.71,1,3,0,SUPER_3,PUT,3,592.78,610.87,567.73,551.03,525.98,0.61
2025-01-16T00:00:00.000Z,591.64,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.5861962988724037,42.3,HOLD,0.0,0.36,0,3,1,SUPER_3,PUT,3,591.64,609.23,567.28,551.04,526.68,0.61
2025-02-07T00:00:00.000Z,600.77,CALL,0.6,CALL,0.65,2,UP,CALL,0.5794660558984484,57.0,HOLD,0.0,-0.17,3,0,1,SUPER_3,CALL,3,600.77,586.21,620.93,634.37,654.53,0.61
2025-02-10T00:00:00.000Z,604.85,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6125541345188695,65.9,CALL,0.65,1.18,3,0,1,SUPER_3,CALL,3,604.85,591.53,624.83,638.15,658.13,0.62
2025-02-13T00:00:00.000Z,609.73,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5930244476926834,61.5,CALL,0.65,0.56,3,0,1,SUPER_3,CALL,3,609.73,595.83,630.58,644.48,665.33,0.61
2025-02-18T00:00:00.000Z,611.49,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5851793287109428,60.2,CALL,0.65,1.1,3,0,1,SUPER_3,CALL,3,611.49,599.93,628.83,640.39,657.73,0.61
2025-03-04T00:00:00.000Z,576.86,PUT,0.75,CALL,0.65,3,UP,PUT,0.6021731261242533,37.8,PUT,0.65,-2.92,1,3,0,SUPER_3,PUT,3,576.86,593.7,551.6,534.76,509.5,0.67
2025-03-05T00:00:00.000Z,583.06,PUT,0.6,CALL,0.65,4,UP,PUT,0.5961137620595984,39.5,PUT,0.65,-1.93,1,3,0,SUPER_3,PUT,3,583.06,600.62,556.72,539.16,512.82,0.62
2025-03-06T00:00:00.000Z,572.71,PUT,0.6,CALL,0.65,5,UP,PUT,0.6288224811752231,33.6,PUT,0.65,-2.11,1,3,0,SUPER_3,PUT,3,572.71,591.15,545.05,526.61,498.95,0.63
2025-03-07T00:00:00.000Z,575.92,PUT,0.6,CALL,0.65,1,UP,PUT,0.6256284176536736,34.5,PUT,0.65,-3.07,1,3,0,SUPER_3,PUT,3,575.92,595.76,546.16,526.32,496.56,0.63
2025-03-12T00:00:00.000Z,558.87,PUT,0.6,PUT,0.65,4,DOWN,CALL,0.6,28.9,PUT,0.65,-4.15,1,3,0,SUPER_3,PUT,3,558.87,584.87,522.87,498.87,462.87,0.63
2025-03-14T00:00:00.000Z,562.81,PUT,0.6,HOLD,0.0,1,DOWN,PUT,0.6677048107009447,30.9,PUT,0.65,-2.28,0,3,1,SUPER_3,PUT,3,562.81,587.43,525.88,501.26,464.33,0.64
2025-03-17T00:00:00.000Z,567.15,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.6560640488882719,33.4,CALL,0.55,1.17,1,3,0,SUPER_3,PUT,3,567.15,593.67,530.43,505.95,469.23,0.64
2025-03-19T00:00:00.000Z,567.13,PUT,0.6,PUT,0.65,4,DOWN,PUT,0.663876535594841,33.5,CALL,0.55,1.48,1,3,0,SUPER_3,PUT,3,567.13,593.17,531.07,507.03,470.97,0.64
2025-03-24T00:00:00.000Z,574.08,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.6066345385212009,41.7,CALL,0.55,1.22,1,3,0,SUPER_3,PUT,3,574.08,597.61,541.5,519.78,487.2,0.62
2025-03-26T00:00:00.000Z,568.59,PUT,0.6,PUT,0.65,4,DOWN,PUT,0.6142337647331958,40.9,HOLD,0.0,0.26,0,3,1,SUPER_3,PUT,3,568.59,590.13,538.77,518.89,489.07,0.62
2025-03-28T00:00:00.000Z,555.66,PUT,0.6,HOLD,0.0,1,DOWN,PUT,0.6478900566017689,35.7,PUT,0.65,-1.48,0,3,1,SUPER_3,PUT,3,555.66,573.52,528.87,511.01,484.22,0.63
2025-04-01T00:00:00.000Z,560.97,PUT,0.6,HOLD,0.0,3,DOWN,PUT,0.5895489961866647,43.7,PUT,0.65,-2.52,0,3,1,SUPER_3,PUT,3,560.97,579.07,533.82,515.72,488.57,0.61
2025-04-03T00:00:00.000Z,536.7,PUT,0.6,HOLD,0.0,5,DOWN,PUT,0.6434727177466255,36.7,PUT,0.65,-5.36,0,3,1,SUPER_3,PUT,3,536.7,557.46,505.56,484.8,453.66,0.63
2025-04-09T00:00:00.000Z,548.62,PUT,0.6,PUT,0.65,4,DOWN,HOLD,0.0,48.8,PUT,0.65,-2.82,0,3,1,SUPER_3,PUT,3,548.62,591.39,489.4,449.92,390.7,0.63
2025-04-10T00:00:00.000Z,524.58,PUT,0.6,HOLD,0.0,5,DOWN,PUT,0.609601442254353,45.0,PUT,0.65,-2.26,0,3,1,SUPER_3,PUT,3,524.58,568.62,458.52,414.48,348.42,0.62
2025-04-14T00:00:00.000Z,539.12,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.6108355777072744,44.9,CALL,0.55,6.89,1,3,0,SUPER_3,PUT,3,539.12,588.82,470.3,424.42,355.6,0.62
2025-04-21T00:00:00.000Z,513.88,PUT,0.6,HOLD,0.0,1,DOWN,PUT,0.6737234928929454,40.2,PUT,0.55,-3.76,0,3,1,SUPER_3,PUT,3,513.88,560.94,443.29,396.23,325.64,0.61
2025-04-24T00:00:00.000Z,546.69,PUT,0.6,PUT,0.65,4,DOWN,PUT,0.5924412950931888,46.9,CALL,0.55,4.0,1,3,0,SUPER_3,PUT,3,546.69,597.04,476.97,430.49,360.77,0.61
2025-04-25T00:00:00.000Z,550.64,PUT,0.6,PUT,0.65,5,DOWN,PUT,0.5776198048284182,48.0,CALL,0.55,4.6,1,3,0,SUPER_3,PUT,3,550.64,597.22,486.14,443.14,378.64,0.61
2025-05-07T00:00:00.000Z,561.15,CALL,0.75,PUT,0.65,3,DOWN,CALL,0.7453730184242372,68.9,CALL,0.55,1.19,3,1,0,SUPER_3,CALL,3,561.15,540.09,592.74,613.8,645.39,0.68
2025-05-08T00:00:00.000Z,565.06,CALL,0.6,PUT,0.65,4,DOWN,CALL,0.5982957651034946,56.6,CALL,0.55,1.18,3,1,0,SUPER_3,CALL,3,565.06,543.72,597.07,618.41,650.42,0.58
2025-05-15T00:00:00.000Z,590.46,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,80.1,CALL,0.65,4.5,3,1,0,SUPER_3,CALL,3,590.46,572.3,615.6,632.36,657.5,0.63
2025-05-20T00:00:00.000Z,592.85,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,88.0,CALL,0.65,1.02,3,1,0,SUPER_3,CALL,3,592.85,576.62,615.32,630.3,652.77,0.63
2025-05-28T00:00:00.000Z,587.73,CALL,0.6,CALL,0.65,2,UP,CALL,0.6396057093208478,69.1,PUT,0.55,-0.86,3,1,0,SUPER_3,CALL,3,587.73,570.96,610.95,626.43,649.65,0.63
2025-05-29T00:00:00.000Z,590.05,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6449314715333279,69.8,CALL,0.65,1.23,3,0,1,SUPER_3,CALL,3,590.05,574.85,612.85,628.05,650.85,0.63
2025-06-02T00:00:00.000Z,592.71,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6188064374312454,65.9,CALL,0.55,2.35,3,0,1,SUPER_3,CALL,3,592.71,578.63,613.83,627.91,649.03,0.59
2025-06-03T00:00:00.000Z,596.09,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6359618921386098,69.8,CALL,0.65,0.84,3,0,1,SUPER_3,CALL,3,596.09,582.15,617.0,630.94,651.85,0.63
2025-06-04T00:00:00.000Z,595.93,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,74.0,CALL,0.65,1.4,3,1,0,SUPER_3,CALL,3,595.93,580.98,616.63,630.43,651.13,0.63
2025-06-06T00:00:00.000Z,599.14,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,71.3,CALL,0.65,1.65,3,1,0,SUPER_3,CALL,3,599.14,583.47,620.83,635.29,656.98,0.63
2025-06-10T00:00:00.000Z,603.08,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6016876893175276,65.3,CALL,0.65,1.17,3,0,1,SUPER_3,CALL,3,603.08,589.4,623.6,637.28,657.8,0.62
2025-06-12T00:00:00.000Z,603.75,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5915482596905046,62.4,CALL,0.65,1.8,3,0,1,SUPER_3,CALL,3,603.75,590.97,622.92,635.7,654.87,0.61
2025-06-13T00:00:00.000Z,597.0,CALL,0.6,CALL,0.65,4,UP,CALL,0.56745153614378,54.9,HOLD,0.0,-0.36,3,0,1,SUPER_3,CALL,3,597.0,583.02,616.35,629.25,648.6,0.61
2025-06-16T00:00:00.000Z,602.68,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5722218259629599,56.1,CALL,0.65,0.5,3,0,1,SUPER_3,CALL,3,602.68,590.56,620.86,632.98,651.16,0.61
2025-06-24T00:00:00.000Z,606.78,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6209566854101205,68.6,CALL,0.65,0.68,3,0,1,SUPER_3,CALL,3,606.78,594.68,624.93,637.03,655.18,0.62
2025-06-25T00:00:00.000Z,607.12,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5906114026498541,62.6,CALL,0.65,1.6,3,0,1,SUPER_3,CALL,3,607.12,594.94,625.39,637.57,655.84,0.61
2025-06-27T00:00:00.000Z,614.91,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6125566163308915,68.9,CALL,0.65,3.47,3,0,1,SUPER_3,CALL,3,614.91,603.43,632.13,643.61,660.83,0.62
2025-06-30T00:00:00.000Z,617.85,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,70.9,CALL,0.65,2.95,3,1,0,SUPER_3,CALL,3,617.85,605.18,635.4,647.1,664.65,0.63
2025-07-01T00:00:00.000Z,617.65,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6124712529333906,69.2,CALL,0.65,1.79,3,0,1,SUPER_3,CALL,3,617.65,606.11,634.96,646.5,663.81,0.62
2025-07-02T00:00:00.000Z,620.45,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6107172903000235,68.9,CALL,0.65,2.2,3,0,1,SUPER_3,CALL,3,620.45,609.19,637.34,648.6,665.49,0.62
2025-07-03T00:00:00.000Z,625.34,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,71.1,CALL,0.65,2.2,3,1,0,SUPER_3,CALL,3,625.34,612.88,642.59,654.09,671.34,0.63
2025-07-07T00:00:00.000Z,620.68,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6190132330441058,69.6,CALL,0.65,0.94,3,0,1,SUPER_3,CALL,3,620.68,609.3,637.75,649.13,666.2,0.62
2025-07-09T00:00:00.000Z,624.06,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6104312600565939,67.8,CALL,0.65,1.04,3,0,1,SUPER_3,CALL,3,624.06,613.6,639.75,650.21,665.9,0.62
2025-07-10T00:00:00.000Z,625.82,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6061570867693404,67.0,CALL,0.65,0.87,3,0,1,SUPER_3,CALL,3,625.82,615.48,641.33,651.67,667.18,0.62
2025-07-11T00:00:00.000Z,623.62,CALL,0.6,CALL,0.65,2,UP,CALL,0.605162044450311,66.6,HOLD,0.0,-0.28,3,0,1,SUPER_3,CALL,3,623.62,612.76,638.65,648.67,663.7,0.62
